teams_ids,team,country,tm_data,city
19785,AS Dakar,Senegal,,Dakar
,Stade de Mbour,Senegal,,Mbour
,SSDRL Marignanese Calcio,Italy,,nd
15001,Avondale,Australia,"Avondale FC is an Australian semi-professional association football club, with the men's and women's teams based in Parkville and the junior sides based in Avondale Heights, suburbs of Melbourne, Victoria.",Parkville
,Dandenong Thunder,Australia,,Dandenong
22025,Drogichin,Belarus,,Drogichin
17418,Luninets,Belarus,,Luninets
17271,Maxline,Belarus,"FC Rogachev is a Belarusian football club based in Rogachev, Gomel Oblast. The club is also known as Maxline Rogachev due to sponsorship deal with the sports betting company.",Rogachev
,Perth,Australia,,Perth
19914,El Kerma,Algeria,"Ittihad Riadhi Baladiat El Kerma, known as IRB El Kerma or simply IRBEK for short, is an Algerian football club based in El Kerma. The club was founded in 1946 and its colours are green and red. Their home stadium, Stade Mohamed Khassani, has a capacity of 8,000 spectators.",El Kerma
23173,FCO General Pico,Argentina,,General Pico
14213,Devonport City,Australia,"Devonport City Strikers Football Club is a football club based in Devonport, Tasmania. It competes in the  National Premier League, the second-tier of Australian football. The club plays at the 3500 capacity, Valley Road Ground, and is well-known for its impressive FFA Cup runs.",Devonport
,Oakland County,USA,,Royal Oak
9185,Kawkab Marrakech,Morocco,Kawkab Athlétique Club of Marrakech is a Moroccan professional football club based in Marrakech. The club was founded on 20 September 1947 by Hadj Idriss Talbi.,Marrakech
,The Villages,USA,,Villages
,Dattilo Noir,Italy,,Trapani
,Kyetume,Uganda,,Mukono
,Royal Bobo-Dioulasso,Burkina Faso,,"    Bobo-Dioulasso"
,Vitesse FC,Burkina Faso,,Arnhem
23507,Central Ballester,Argentina,"Club Social y Deportivo Central Ballester, simply known as Central Ballester is an Argentine football club based in the Boulogne Sur Mer district of Greater Buenos Aires. The team currently plays in Primera D, the 5th division of Argentine football league system.",Buenos Aires
18658,Smolensk,Russia,"FC Smolensk is a Russian association football club based in Smolensk, playing at the Spartak Stadium. The club was established by the initiative of the Government of Smolensk Oblast.",Smolensk
,Manhattan,USA,,New York
,P.D.H.A.E.,Italy,,Pont-Saint-Martin
,ASD Imperia,Italy,,Imperia
20255,Barquereno,Spain,"Club Deportivo Barquereño is a Spanish football team based in San Vicente de la Barquera, in the autonomous community of Cantabria. Founded in 1953, it plays in Tercera División – Group 3, holding home matches at Campo Municipal El Castañar, with a capacity of 3,500 people.",San Vicente de la Barquera
19772,Ribadumia,Spain,"Club Deportivo Ribadumia is a Spanish football team based in Ribadumia, Province of Pontevedra, in the autonomous community of Galicia.",Ribadumia
14820,Paragominas,Brazil,"Paragominas Futebol Clube, or Paragominas, as they are usually called, is a Brazilian football team from Paragominas in Pará, founded on March 6, 2012.",Paragominas in Pará
,Chitipa United,Malawi,,Chitipa
12754,Wing Yee,Hong Kong,"Wing Yee Football Team, currently known as Wing Yee Property for sponsorship reasons, is a Hong Kong football club which currently competes in the Hong Kong First Division.",Hong Kong
13140,Delemont,Switzerland,SR Delémont is a Swiss football club based in Delémont and founded in 1909. It played in the Swiss Super League in the 2000–01 and 2002–03 seasons.,Delémont
16144,Azzurri 90,Switzerland,,Chavannes-près-Renens
,Isloch II,Belarus,,Minsk
15112,ECU Joondalup,Australia,"Joondalup United Football Club is an Australian semi-professional soccer club based in the northern suburbs of Perth, with grounds at Forrest Park in Padbury, Prince Regent Park in Heathridge, Charonia Reserve in Mullaloo, and Beldon Park in Beldon.",Perth
17552,Ulsan Citizen,Korea Republic,"Ulsan Citizen FC is a South Korean football club based in the Ulsan. The club is a member of the K3 League, the third tier football in South Korea, and it started to join K3 League Basic in the 2019 season until promotion to the third tier in 2020 as runner-up.",Ulsan
19765,Kassange,Angola,"Grupo Desportivo Heróis da Baixa de Cassanje is an Angolan sports club from the city of Malanje, in the namesake province.",Malanje
15324,Kamuzu Barracks,Malawi,"Kamuzu Barracks Football Club are a Malawian football (soccer) club based in Lilongwe and currently playing in the TNM Super League, the top division of Malawian football.",Lilongwe
,Peachtree City,USA,,Peachtree City
,FC Gossau,Switzerland,,Gossau
9328,Meyrin,Switzerland,"Football Club Meyrin is a football team based in Meyrin in Switzerland. They currently play in the 1. Liga, the third tier of the Swiss football pyramid.Meyrin were promoted to 1. Liga in summer 1995. In summer 1996 Meyrin were promoted to Nationalliga B and returned to 1.",Meyrin
21596,Silkeborg U19,Denmark,,Silkeborg
18236,Odense U19,Denmark,,Odense
21597,Soenderjyske U19,Denmark,,Haderslev
,Papuk,Croatia,,Orahovica
21655,Jarun,Croatia,"NK Jarun Zagreb are a football team from Jarun neighborhood of Zagreb, Croatia, currently playing in the 2. HNL, the Croatian second division. They play their home games at the Jarkas pitch on Ogulinska Street.",Zagreb
18583,Udarnik,Croatia,NK Kurilovec are a football team from Velika Gorica currently playing in the Treća HNL.Kurilovec changed their name from NK Udarnik Kurilovec in 2018 after the town of Kurilovec became a part of Velika Gorica.,Velika Gorica
,Čepin,Croatia,,Čepin
,Graničar Đurđevac,Croatia,,Đurđevac
13700,Cuando Cubango,Angola,"Cuando Cubango Futebol Clube or simply Cuando Cubango FC is an Angolan sports club from the city of Menongue, in the Angolan southern province of Cuando Cubango. The club was founded as Futebol Clube da Casa Militar.",Menongue
,East Atlanta,USA,,Atlanta
15148,Forward Madison,USA,"Forward Madison FC is an American professional soccer team based in Madison, Wisconsin. The team was founded in 2018, and played its inaugural season in 2019. The team competes in the third division of the US soccer league system and plays their home matches at Breese Stevens Field.",Madison
,Corticella,Italy,,Bologna
19842,Churra,Spain,"Escuela Deportiva Municipal de Fútbol Churra is a Spanish football team based in Churra, in the Region of Murcia. Founded in 2009, it plays in Tercera División – Group 13, holding home matches at Campo Municipal de Churra.",Churra
,Minerva Alumbres,Spain,,Alumbres
,Estepona,Spain,,Estepona
,Épila,Spain,,Épila
,Agrupación Estudiantil,Spain,,"    Santiago de Compostela"
,Euro New York,USA,,New York
13433,Treze,Brazil,"Treze Futebol Clube is a Brazilian football team from Campina Grande in Paraíba, founded on September 7, 1925. Historically, the club has competed in the Campeonato Brasileiro Série A several times.",Campina Grande
,Zeleznicar Lajkovac,Serbia,,Lajkovac
,Vlasina,Serbia,,Vlasotince
,Carina,Australia,,Carina
,Liberty Professionals,Ghana,,Dansoman
17753,Duisburg (W),Germany,,Duisburg
16198,ASEC Ndiambour,Senegal,"Association Sportive Artistique et Culturelle Ndiambour (abbreviated ASEC Ndiambour, Wolof: Njaambur or Njambuur) is a Senegalese football club based in Louga, which is part of the Senegal National League 2 Poule A (second tier).",Louga
,Central & Western,Hong Kong,,Hong Kong
12728,Yuen Long,Hong Kong,"Yuen Long Football Club, previously known as Best Union Yuen Long (Chinese: 佳聯元朗) for sponsorship reasons, is a Hong Kong professional football club based in Yuen Long which currently competes in the Hong Kong First Division.",Hong Kong
,AEP Kozani,Greece,,Karagiannia
22774,Vukovar,Croatia,,Vukovar
,Valpovka,Croatia,,Valpovo
,Sloga Nova Gradiska,Croatia,,Nova Gradiška
19824,Plus ultra,Spain,,Llano de Brujas
17696,Brodarac,Serbia,"FK Brodarac is a football club based in New Belgrade, Serbia. They compete in the Serbian League Belgrade, the third tier of the national league system.",New Belgrade
,Polet Dorcol,Serbia,,Dorćol
,TEK Sloga,Serbia,,"    Veliki Crljeni"
20348,Maj Ruma,Serbia,,Ruma
,Sloga Čonoplja,Serbia,,Čonoplja
10976,Backa 1901,Serbia,"FK Bačka 1901 is a football club from Subotica in Bačka, Serbia. It is the longest running club in Serbia and also the oldest within the former Yugoslavia. Founded in 1901 in Subotica, the club's colors are red and white, while the club's anthem is Pivaj Bačka veselo.",Subotica
,Nadezhda,Belarus,,Baranavichy
,Michigan Bucks,USA,,Flint
18248,Holstebro,Denmark,"Holstebro Boldklub is a football club based in the town of Holstebro, West Jutland, Denmark, that competes in the Denmark Series, the fifth tier of the Danish football league system. Founded in 1921, it is affiliated to the DBU Jutland, the regional body of football in Jutland.",Holstebro
10390,Holbaek,Denmark,"Holbæk Bold- &amp; Idrætsforening is a Danish football club currently playing in 2. Division East. They play at Holbæk Stadion in Holbæk on Zealand, which has a capacity of 10,500. From 2008 to 2014 their first team played under the name Nordvest FC.",Holbæk
,VSK Aarhus,Denmark,,Risskov
20989,KFUM Roskilde,Denmark,"KFUM's Boldklub Roskilde is an association football club based in the town of Roskilde, Denmark, that competes in the Denmark Series, the fifth tier of the Danish football league system. Founded in 1929, it is affiliated to DBU Zealand.",Roskilde
,Khroub,Algeria,,El Khroub
,Launceston City,Australia,,Launceston
,Silver Strikers,Malawi,,Lilongwe
10896,Midtjylland U19,Denmark,,Ikast
9072,Vodice,Croatia,,Vodice
14553,Jadran LP,Croatia,,Ploče
,Bistra,Croatia,,Donja Bistra
,Maksimir Zagreb,Croatia,,Zagreb
9828,Mladost Zdralovi,Croatia,,Bjelovar
18186,Bjelovar,Croatia,,Bjelovar
,Toronto FC II,Canada,,Toronto
,Cedar Stars Rush,USA,,Teaneck
,New Jersey Copa,USA,,Metuchen
15853,Al-Thuqbah,Saudi Arabia,"Al-Toqbah Club is a Saudi Arabian football team based in Khobar that play in the second tier of Saudi football, the Prince Mohammad bin Salman League.",Khobar
,Krasnyy,Russia,,Smolensk
,NibionnOggiono,Italy,,Oggiono
,Audace Cerignola,Italy,,Cerignola
,Vilamarxant,Spain,,Vilamarxant
22238,Krechet,Belarus,,Bereza
,Taarnby FF,Denmark,,Vestamager
,Móstoles CF,Spain,,Móstoles
,Bane Raska,Serbia,,Raška
15795,Drezga,Montenegro,Fudbalski klub Drezga is a Montenegrin football club based in the village of Drezga in Piperi region of Podgorica. They currently compete in the Montenegrin Third League.,Drezga
,Charlotte Independence II,USA,,Rock Hill
,Cary RailHawks U23,USA,,Cary
,Treasure Coast Tritons,USA,,Port St. Lucie
18278,Szabadkikötő,Hungary,"Tintahalak Sportegyesület Szabadkikötő is a professional football club based in Sashalom, Budapest, Hungary, that competes in the Nemzeti Bajnokság III, the third tier of Hungarian football.",Sashalom
,Tighina,Moldova,,Bender
,Speranța Drochia,Moldova,,Drochia
,St. Louis SG,USA,,St. Louis
21317,IF Lyseng,Denmark,"Idrætsforeningen Lyseng Fodbold, commonly known as IF Lyseng, is an association football club based in the suburb of Højbjerg, Aarhus Municipality, Denmark, that competes in the Danish 3rd Division, the fourth tier of the Danish football league system.",Højbjerg
,Tårnby,Denmark,,Tårnby
,Tolentino,Italy,,Tolentino
,Real Giulianova,Italy,,Giulianova
19889,CD San Fernando,Spain,"Club Deportivo San Fernando is a Spanish football club based in San Fernando de Henares, in the Community of Madrid. Founded in 1929 it currently plays in Tercera División – Group 7, holding home games at Estadio Santiago del Pino.",San Fernando de Henares
,Fisterra,Spain,,Fisterra
,Guia,Spain,,Albufeira
,Reynir,Iceland,,Sandgerði
,Virtus Bolzano,Italy,,Bolzano
17980,JKT Tanzania,Tanzania,,"    Dar-es-Salaam"
19760,Cardassar,Spain,,Sant Llorenç des Cardassar
,Atios,Spain,,"    O Porriño"
,ACSD Saluzzo,Italy,,Saluzzo
,New England Revolution II,USA,,Boston
,Weston,USA,,Weston
18491,Sucleia,Moldova,,Sucleia
12465,Cahul,Moldova,"FC Cahul-2005 is a Moldovan football club based in Cahul, Moldova. The club was founded in 1980 as FC Cahul and after they changed their name and reformed in 2005, they now play in the Moldovan ""A"" Division, the second division in Moldovan football.",Cahul
20010,Veraguas,Panama,,Santiago de Veraguas
,ASD Manzanese,Italy,,Manzano
,Happy Valley,Hong Kong,,Hong Kong
,Inhulets U21,Ukraine,,Petrove
,Mynai u21,Ukraine,,Mynai
,Rukh Lvov U21,Ukraine,,Lvov
,Vorskla U21,Ukraine,,Poltava
,Sao Bernardo,Brazil,,São Bernardo do Campo
617,Olimpik Sarajevo,Bosnia-Herzegovina,,Sarajevo
11276,Al Sahel,Kuwait,Al Sahel Sporting Club is a Kuwaiti professional football club based in Abu Halifa. Sahel achieved a runner-up's finish in the 1999 Kuwait Emir Cup.,Abu Halifa
,Villarreal III,Spain,,Villarreal
15855,Al Bukayriyah,Saudi Arabia,"Al-Bukiryah Football Club is a Saudi Arabian football club based in Al Bukayriyah, Qassim. Founded in 1962, the club competes in the Saudi Second Division , the third tier of Saudi football.",Al Bukayriyah
,Studentski Grad,Serbia,,"    Novi Beograd"
,Omonia 29is Maiou,Cyprus,,Nicosía
,Crvena Zvezda MML,Serbia,,Beograde
,BSK Batajnica,Serbia,,Batajnica
,Kozara,Serbia,,Gradiška
,Bratstvo Prigrevica,Serbia,,Gračanica
18799,Gwambina,Tanzania,"Gwambina Football Club is an association football club from Misungwi, Misungwi District, Mwanza Region in Tanzania. The club was founded when Arusha United was purchased and rebranded by the Manyara Regional Commissioner (RC), Alexander Mnyeti in May 2019.",Misungwi
10139,Juventus São Paulo,Brazil,"Clube Atlético Juventus, commonly referred to as Juventus da Mooca or simply Juventus, is a Brazilian professional football club in the district of Mooca, São Paulo, that competes in Campeonato Paulista Série A2, the second tier of the São Paulo state football league.",Mooca
,Mariupol U21,Ukraine,,Mariupol
,Floreat Athena,Australia,,Perth
,Sultanbeyli,Turkey,,İstanbul
14780,Sportivo Las Parejas,Argentina,"Sportivo Atlético Club is an Argentine sports club, from the city of Las Parejas, in the Santa Fe Province. Although many sports are practised in the club, it is mostly known for its football and basketball teams.",Las Parejas
,Horta,Spain,,Barcelona
16872,Banyoles,Spain,"Club Deportiu Banyoles is a Spanish football club based in the city of Banyoles, in the autonomous community of Catalonia. Founded in 1913, it plays in Tercera División, holding home games at Estadi Nou Municipal, which has a capacity of 4,000 spectators.",Banyoles
,Peñaranda,Spain,,"    Peñaranda de Bracamonte"
,Arhavispor,Turkey,,Artvin
,Omladinac NB,Serbia,,Novi Banovci
,Župa,Serbia,,Aleksandrovac
,Sumadija Arandelovac,Serbia,,Aranđelovac
,Union San Giorgio-Sedico,Italy,,Sedico
16100,Desna U21,Ukraine,,Chernihiv
,SfB-Oure,Denmark,,Svendborg
,Dalum,Denmark,,Odense
20009,Herrera,Panama,,Chitre
,Montijo,Spain,,Montijo
,Manly United,Australia,,Sydney
11344,Ethnikos Assias,Cyprus,"Ethnikos Assia Football Club is a Cypriot football team currently playing in the Cypriot Second Division. The team was established in Assia, Famagusta, but since the Turkish invasion of 1974, Ethnikos became a refugee team.",Assia
13529,Kozan,Turkey,,Kozan
12392,Taastrup,Denmark,,Taastrup
22332,Vordingborg,Denmark,,Vordingborg
18247,Karlslunde,Denmark,,Karlslunde
,Otterup,Denmark,,Otterup
,Tjoerring IF,Denmark,,Herning
,CEOV Operário,Brazil,,Várzea Grande
,Devolli,Albania,,Bilisht
22398,Kelcyra,Albania,KF Këlcyra is an Albanian football club founded in 1981 and based in the small town of Këlcyrë. KF Këlcyra is currently competing in the Kategoria e Tretë.,Këlcyrë
22400,Permeti,Albania,"KF Përmeti is an Albanian football club based in Përmet, which is in the Gjirokastër District. The club's home ground is the Durim Qypi Stadium and they currently compete in the Kategoria e Tretë.",Përmet
19696,Yalovaspor,Turkey,"Yalovaspor is an association football club located in Yalova, Turkey, playing in the Turkish Regional Amateur League.",Yalova
19776,Cengelkoy,Turkey,,istanbul
14199,Port Melbourne,Australia,"Port Melbourne SC is an Australian soccer club based in Port Melbourne, a suburb of Melbourne, Victoria. The club was formed in 1968 by local Greek Australians, and was promoted over the years to the Victorian Premier League in 1994.",Port Melbourne
,Mladenovac,Serbia,,Mladenovac
,Uthai Thani Forest,Thailand,,Uthai Thani
,Akademik Svishtov,Bulgaria,,Svishtov
22345,Luzi 2008,Albania,"KF Luzi i Vogël 2008 is an Albanian football club based in Luz i Vogël, Kavajë. The club was founded in 2008 and is currently competing in Kategoria e Dytë Group A which is the 3rd tier of Albanian football. During the club's first ever season they managed a respectable 4th-place finish.",Luz i Vogël
22346,KF Sopoti,Albania,"KF Sopoti is an Albanian sports club based in Librazhd. The club currently competes in the Kategoria e Dytë, the third tier of football in Albania.",Librazhd
,Delvina,Albania,,Delvinë
20980,Mirdita,Albania,KF Mirdita is an Albanian football club based in the small municipality of Mirditë. They are currently competing in the Kategoria e Tretë.,Mirditë
,Granit Vladaya,Bulgaria,,Vladaya
,Union Feltre,Italy,,"    Feltre"
17741,Šmartno 1928,Slovenia,"Nogometni klub Šmartno 1928, commonly referred to as NK Šmartno or simply Šmartno, is a Slovenian football club from Šmartno ob Paki which competes in the Slovenian Third League, the third highest league in Slovenia.",Šmartno ob Paki
,Flat Earth,Spain,,Madrid
,Atletico Victoria,Spain,,La Victoria De Acentejo
,La Solana,Spain,,nd
11391,Song Lam Nghe An,Vietnam,"Song Lam Nghe An Football Club, simply known as Song Lam Nghe An or  SLNA, is a professional V.League 1 football club playing at the Vinh Stadium in the city of Vinh, Nghe An province, Vietnam. The club was named based on the Lam river.",Vinh
12529,Heidelberg United,Australia,,Melbourne
,Mladost Medoševac,Serbia,,Medoševac
